español---muistiinpanot	<h3>Español - muistiinpanot</h3> 	<p><em>Artun selkeät muttei välttämättä luotettavat muistiinpanot, päivittyy kurssin edetessä (ehkä). Mitään vastuuta puuttuvista aksenttimerkeistä jne ei oteta!</em></p> 		exportId1614094829731
esimerkkejä;;miguel-esta-en-casa	<h3>Tunti 3 :: Estar - olla / sijaita :: Esimerkkejä</h3> <p>Olet  <code class="clozee">Tu estás</code><br> Olet (teitittely) <code class="clozee">Usted está</code></p> <p>Olette <code class="clozee">Vosotros estáis</code><br> Olette (teitittely) <code class="clozee">Ustedes están</code></p> <p>Hän on <code class="clozee">Èl/ella está</code><br> He ovat <code class="clozee">Ellos/Ellas están</code></p> <p>Olen sairas <code class="clozee">Estoy enferm(o/a)</code></p> <p>Miten hän voi <code class="clozee">Cómo esta?</code></p> <p>Millainen hän on <code class="clozee">Cómo es?</code></p> <p>Miguel is at home <code class="clozee" id="current-clozee">          ???          </code></p> <p>Te olette Porissa <code class="clozee">Vosotros estáis en Pori</code></p> <p>The door is open <code class="clozee">La puerta está abierta</code></p> 		miguel esta en casa	exportId1614094829731
esimerkkejä;;vosotros-estáis-en-pori	<h3>Tunti 3 :: Estar - olla / sijaita :: Esimerkkejä</h3> <p>Olet  <code class="clozee">Tu estás</code><br> Olet (teitittely) <code class="clozee">Usted está</code></p> <p>Olette <code class="clozee">Vosotros estáis</code><br> Olette (teitittely) <code class="clozee">Ustedes están</code></p> <p>Hän on <code class="clozee">Èl/ella está</code><br> He ovat <code class="clozee">Ellos/Ellas están</code></p> <p>Olen sairas <code class="clozee">Estoy enferm(o/a)</code></p> <p>Miten hän voi <code class="clozee">Cómo esta?</code></p> <p>Millainen hän on <code class="clozee">Cómo es?</code></p> <p>Miguel is at home <code class="clozee">Miguel esta en Casa</code></p> <p>Te olette Porissa <code class="clozee" id="current-clozee">            ???            </code></p> <p>The door is open <code class="clozee">La puerta está abierta</code></p> 		vosotros estáis en pori	exportId1614094829731
esimerkkejä;;la-puerta-está-abierta	<h3>Tunti 3 :: Estar - olla / sijaita :: Esimerkkejä</h3> <p>Olet  <code class="clozee">Tu estás</code><br> Olet (teitittely) <code class="clozee">Usted está</code></p> <p>Olette <code class="clozee">Vosotros estáis</code><br> Olette (teitittely) <code class="clozee">Ustedes están</code></p> <p>Hän on <code class="clozee">Èl/ella está</code><br> He ovat <code class="clozee">Ellos/Ellas están</code></p> <p>Olen sairas <code class="clozee">Estoy enferm(o/a)</code></p> <p>Miten hän voi <code class="clozee">Cómo esta?</code></p> <p>Millainen hän on <code class="clozee">Cómo es?</code></p> <p>Miguel is at home <code class="clozee">Miguel esta en Casa</code></p> <p>Te olette Porissa <code class="clozee">Vosotros estáis en Pori</code></p> <p>The door is open <code class="clozee" id="current-clozee">           ???           </code></p> 		la puerta está abierta	exportId1614094829731
hay-vs-estar;;hay-un-coche-rojo-en-la-calle	<h3>Tunti 3 :: Estar - olla / sijaita :: Hay vs. estar</h3> <p>There’s <u><strong>a red car</strong></u> on the street<br> <code class="clozee" id="current-clozee">               ???               </code></p> <p>VS.</p> <p><u><strong>The red car</strong></u> is on the street<br> <code class="clozee">El coche rojo está en la calle.</code></p> 		hay un coche rojo en la calle.	exportId1614094829731
hay-vs-estar;;el-coche-rojo-está-en-la-calle	<h3>Tunti 3 :: Estar - olla / sijaita :: Hay vs. estar</h3> <p>There’s <u><strong>a red car</strong></u> on the street<br> <code class="clozee">Hay un coche rojo en la calle.</code></p> <p>VS.</p> <p><u><strong>The red car</strong></u> is on the street<br> <code class="clozee" id="current-clozee">                ???                </code></p> 		el coche rojo está en la calle.	exportId1614094829731
tener---olla-jollakulla-omistaa;;tengo	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee" id="current-clozee">   ???   </code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee">Tienes</code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee">Tiene (él, ella, usted)</code></td> </tr> <tr> <td>We have</td> <td><code class="clozee">Tenemos</code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee">Tenéis</code></td> </tr> <tr> <td>They have</td> <td><code class="clozee">Tienen (ellos, -as, ustedes)</code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee">un</code>, <code class="clozee">una</code> jätetään vain jos korostetaan lukua yksi</em></p> 		tengo	exportId1614094829731
tener---olla-jollakulla-omistaa;;tienes	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee">Tengo</code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee" id="current-clozee">   ???   </code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee">Tiene (él, ella, usted)</code></td> </tr> <tr> <td>We have</td> <td><code class="clozee">Tenemos</code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee">Tenéis</code></td> </tr> <tr> <td>They have</td> <td><code class="clozee">Tienen (ellos, -as, ustedes)</code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee">un</code>, <code class="clozee">una</code> jätetään vain jos korostetaan lukua yksi</em></p> 		tienes	exportId1614094829731
tener---olla-jollakulla-omistaa;;tiene	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee">Tengo</code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee">Tienes</code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee" id="current-clozee">            ???            </code></td> </tr> <tr> <td>We have</td> <td><code class="clozee">Tenemos</code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee">Tenéis</code></td> </tr> <tr> <td>They have</td> <td><code class="clozee">Tienen (ellos, -as, ustedes)</code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee">un</code>, <code class="clozee">una</code> jätetään vain jos korostetaan lukua yksi</em></p> 		tiene (él, ella, usted)	exportId1614094829731
tener---olla-jollakulla-omistaa;;tenemos	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee">Tengo</code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee">Tienes</code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee">Tiene (él, ella, usted)</code></td> </tr> <tr> <td>We have</td> <td><code class="clozee" id="current-clozee">    ???    </code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee">Tenéis</code></td> </tr> <tr> <td>They have</td> <td><code class="clozee">Tienen (ellos, -as, ustedes)</code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee">un</code>, <code class="clozee">una</code> jätetään vain jos korostetaan lukua yksi</em></p> 		tenemos	exportId1614094829731
tener---olla-jollakulla-omistaa;;tenéis	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee">Tengo</code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee">Tienes</code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee">Tiene (él, ella, usted)</code></td> </tr> <tr> <td>We have</td> <td><code class="clozee">Tenemos</code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee" id="current-clozee">   ???   </code></td> </tr> <tr> <td>They have</td> <td><code class="clozee">Tienen (ellos, -as, ustedes)</code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee">un</code>, <code class="clozee">una</code> jätetään vain jos korostetaan lukua yksi</em></p> 		tenéis	exportId1614094829731
tener---olla-jollakulla-omistaa;;tienen	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee">Tengo</code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee">Tienes</code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee">Tiene (él, ella, usted)</code></td> </tr> <tr> <td>We have</td> <td><code class="clozee">Tenemos</code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee">Tenéis</code></td> </tr> <tr> <td>They have</td> <td><code class="clozee" id="current-clozee">              ???              </code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee">un</code>, <code class="clozee">una</code> jätetään vain jos korostetaan lukua yksi</em></p> 		tienen (ellos, -as, ustedes)	exportId1614094829731
tener---olla-jollakulla-omistaa;;un	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee">Tengo</code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee">Tienes</code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee">Tiene (él, ella, usted)</code></td> </tr> <tr> <td>We have</td> <td><code class="clozee">Tenemos</code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee">Tenéis</code></td> </tr> <tr> <td>They have</td> <td><code class="clozee">Tienen (ellos, -as, ustedes)</code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee" id="current-clozee"> ??? </code>, <code class="clozee">una</code> jätetään vain jos korostetaan lukua yksi</em></p> 		un	exportId1614094829731
tener---olla-jollakulla-omistaa;;una	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have)</h3> <table> <thead> <tr> <th>I have</th> <th><code class="clozee">Tengo</code></th> </tr> </thead> <tbody> <tr> <td>You have</td> <td><code class="clozee">Tienes</code></td> </tr> <tr> <td>He/she has</td> <td><code class="clozee">Tiene (él, ella, usted)</code></td> </tr> <tr> <td>We have</td> <td><code class="clozee">Tenemos</code></td> </tr> <tr> <td>You have (plural)</td> <td><code class="clozee">Tenéis</code></td> </tr> <tr> <td>They have</td> <td><code class="clozee">Tienen (ellos, -as, ustedes)</code></td> </tr> </tbody> </table> <p><em>Artikkelit <code class="clozee">un</code>, <code class="clozee" id="current-clozee">  ???  </code> jätetään vain jos korostetaan lukua yksi</em></p> 		una	exportId1614094829731
tener-esimerkit;;tienes-coche?	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have) :: Tener esimerkit</h3> <p>Do you have a car? <code class="clozee" id="current-clozee">       ???       </code><br> Do, I do not. <code class="clozee">No, no tengo coche</code></p> <p>I have a brother <code class="clozee">Tengo un hermano</code></p> 		tienes coche?	exportId1614094829731
tener-esimerkit;;no-no-tengo-coche	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have) :: Tener esimerkit</h3> <p>Do you have a car? <code class="clozee">Tienes coche?</code><br> Do, I do not. <code class="clozee" id="current-clozee">         ???         </code></p> <p>I have a brother <code class="clozee">Tengo un hermano</code></p> 		no, no tengo coche	exportId1614094829731
tener-esimerkit;;tengo-un-hermano	<h3>Tunti 3 :: Tener - olla jollakulla, omistaa (to have) :: Tener esimerkit</h3> <p>Do you have a car? <code class="clozee">Tienes coche?</code><br> Do, I do not. <code class="clozee">No, no tengo coche</code></p> <p>I have a brother <code class="clozee" id="current-clozee">        ???        </code></p> 		tengo un hermano	exportId1614094829731
viikonpäivät;;lunes	<h3>Tunti 3 :: Viikonpäivät</h3> <p>Maanantai <code class="clozee" id="current-clozee">   ???   </code></p> <p>Tiistai <code class="clozee">Martes</code></p> <p>Keskiviikko <code class="clozee">Miércoles</code></p> <p>Torstai <code class="clozee">Jueves</code></p> <p>Perjantai <code class="clozee">Viernes</code></p> <p>Lauantai <code class="clozee">Sábado</code></p> <p>Sunnuntai <code class="clozee">Domingo</code></p> 		lunes	exportId1614094829731
viikonpäivät;;martes	<h3>Tunti 3 :: Viikonpäivät</h3> <p>Maanantai <code class="clozee">Lunes</code></p> <p>Tiistai <code class="clozee" id="current-clozee">   ???   </code></p> <p>Keskiviikko <code class="clozee">Miércoles</code></p> <p>Torstai <code class="clozee">Jueves</code></p> <p>Perjantai <code class="clozee">Viernes</code></p> <p>Lauantai <code class="clozee">Sábado</code></p> <p>Sunnuntai <code class="clozee">Domingo</code></p> 		martes	exportId1614094829731
viikonpäivät;;miércoles	<h3>Tunti 3 :: Viikonpäivät</h3> <p>Maanantai <code class="clozee">Lunes</code></p> <p>Tiistai <code class="clozee">Martes</code></p> <p>Keskiviikko <code class="clozee" id="current-clozee">     ???     </code></p> <p>Torstai <code class="clozee">Jueves</code></p> <p>Perjantai <code class="clozee">Viernes</code></p> <p>Lauantai <code class="clozee">Sábado</code></p> <p>Sunnuntai <code class="clozee">Domingo</code></p> 		miércoles	exportId1614094829731
viikonpäivät;;jueves	<h3>Tunti 3 :: Viikonpäivät</h3> <p>Maanantai <code class="clozee">Lunes</code></p> <p>Tiistai <code class="clozee">Martes</code></p> <p>Keskiviikko <code class="clozee">Miércoles</code></p> <p>Torstai <code class="clozee" id="current-clozee">   ???   </code></p> <p>Perjantai <code class="clozee">Viernes</code></p> <p>Lauantai <code class="clozee">Sábado</code></p> <p>Sunnuntai <code class="clozee">Domingo</code></p> 		jueves	exportId1614094829731
viikonpäivät;;viernes	<h3>Tunti 3 :: Viikonpäivät</h3> <p>Maanantai <code class="clozee">Lunes</code></p> <p>Tiistai <code class="clozee">Martes</code></p> <p>Keskiviikko <code class="clozee">Miércoles</code></p> <p>Torstai <code class="clozee">Jueves</code></p> <p>Perjantai <code class="clozee" id="current-clozee">    ???    </code></p> <p>Lauantai <code class="clozee">Sábado</code></p> <p>Sunnuntai <code class="clozee">Domingo</code></p> 		viernes	exportId1614094829731
viikonpäivät;;sábado	<h3>Tunti 3 :: Viikonpäivät</h3> <p>Maanantai <code class="clozee">Lunes</code></p> <p>Tiistai <code class="clozee">Martes</code></p> <p>Keskiviikko <code class="clozee">Miércoles</code></p> <p>Torstai <code class="clozee">Jueves</code></p> <p>Perjantai <code class="clozee">Viernes</code></p> <p>Lauantai <code class="clozee" id="current-clozee">   ???   </code></p> <p>Sunnuntai <code class="clozee">Domingo</code></p> 		sábado	exportId1614094829731
viikonpäivät;;domingo	<h3>Tunti 3 :: Viikonpäivät</h3> <p>Maanantai <code class="clozee">Lunes</code></p> <p>Tiistai <code class="clozee">Martes</code></p> <p>Keskiviikko <code class="clozee">Miércoles</code></p> <p>Torstai <code class="clozee">Jueves</code></p> <p>Perjantai <code class="clozee">Viernes</code></p> <p>Lauantai <code class="clozee">Sábado</code></p> <p>Sunnuntai <code class="clozee" id="current-clozee">    ???    </code></p> 		domingo	exportId1614094829731
kuukaudet;;enero	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee" id="current-clozee">   ???   </code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		enero	exportId1614094829731
kuukaudet;;febrero	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee" id="current-clozee">    ???    </code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		febrero	exportId1614094829731
kuukaudet;;marzo	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee" id="current-clozee">   ???   </code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		marzo	exportId1614094829731
kuukaudet;;marso/marzo	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee" id="current-clozee">      ???      </code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		marso/marzo	exportId1614094829731
kuukaudet;;abril	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee" id="current-clozee">   ???   </code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		abril	exportId1614094829731
kuukaudet;;mayo	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee" id="current-clozee">  ???  </code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		mayo	exportId1614094829731
kuukaudet;;maio	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee" id="current-clozee">  ???  </code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		maio	exportId1614094829731
kuukaudet;;junio	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee" id="current-clozee">   ???   </code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		junio	exportId1614094829731
kuukaudet;;hunio	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee" id="current-clozee">   ???   </code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		hunio	exportId1614094829731
kuukaudet;;julio	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee" id="current-clozee">   ???   </code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		julio	exportId1614094829731
kuukaudet;;hulio	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee" id="current-clozee">   ???   </code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		hulio	exportId1614094829731
kuukaudet;;agosto	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee" id="current-clozee">   ???   </code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		agosto	exportId1614094829731
kuukaudet;;agosto2	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee" id="current-clozee">   ???   </code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee">Septiembre</code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		agosto	exportId1614094829731
kuukaudet;;septiembre	<h3>Tunti 3 :: Kuukaudet</h3> <p>Tammikuu <code class="clozee">Enero</code></p> <p>Helmikuu <code class="clozee">Febrero</code></p> <p>Maaliskuu <code class="clozee">Marzo</code> [<code class="clozee">Marso/Marzo</code>]</p> <p>Huhtkuui <code class="clozee">Abril</code></p> <p>Toukokuu  <code class="clozee">Mayo</code> [<code class="clozee">Maio</code>]</p> <p>Kesäkuu  <code class="clozee">Junio</code> [<code class="clozee">Hunio</code>]</p> <p>Heinäkuu <code class="clozee">Julio</code> [<code class="clozee">Hulio</code>]</p> <p>Elokuu <code class="clozee">Agosto</code> [<code class="clozee">Agosto</code>]</p> <p>Syyskuu  <code class="clozee" id="current-clozee">     ???     </code></p> <p>Lokakuu <code class="clozee">Octubre</code></p> <p>Marraskuu  <code class="clozee">Noviembre</code></p> <p>Joulukuu <code class="clozee">Diciembre</code></p> 		septiembre	exportId1614094829731
